date_time;resolve;uid;title;url;text;views;answers;author;upvotes;type;tags
24/05/2013 09:42:00;;4.4;Re: Require initials a bottom of pages.;http://community.docusign.com/t5/DocuSign-API-Integration-NET-READ-ONLY/Require-initials-a-bottom-of-pages/td-p/18811;I looked at the documentation and have some issues. I set up some custome tags but the application of the tags is not performed automatically onto my documents. 1.  I require the user to not have to sit there an drag custom tags to the document since I am building my own UI. Is there a way to specify through the API that I want these tags applied without user intervention? 2. How do I specify that my date custom tag should be tied to a certain custom signature tag (also without user intervention)? 3. How can I specify that the tab should be anchored with an x y offset relative to the imbedded document strings?;792;N/A;Perry;0;answer;N/A
28/05/2013 17:38:00;;4.5;Re: Require initials a bottom of pages.;http://community.docusign.com/t5/DocuSign-API-Integration-NET-READ-ONLY/Require-initials-a-bottom-of-pages/td-p/18811;"Hi Perry, my responses below...
 
 
1.  I require the user to not have to sit there an drag custom tags to the document since I am building my own UI. Is there a way to specify through the API that I want these tags applied without user intervention?
Yes, instead of dragging and dropping a Custom Tag that anchors to document content, you can specified anchored tabs through your API call.  Custom Tags apply at the account level, but anchor tags sent through the API only apply to that envelope.  You just need to add the tabs in your request body, then specify their anchor settings.  Check out the Tab Positioning section on this page of the Dev Center:
http://www.docusign.com/developer-center/explore/features/stick-etabs
 
2. How do I specify that my date custom tag should be tied to a certain custom signature tag (also without user intervention)?
I'm not sure what you mean here.  You can anchor Stick-eTabs (aka tabs) to document content, but you can not anchor to other Stick-eTabs.  Is that what you're attempting to do?  If so, sorry but that's not possible...
 
3. How can I specify that the tab should be anchored with an x y offset relative to the imbedded document strings?
Once again, the Stick-eTabs section of the Dev Center explains this.  You just need to set the anchorXOffset and anchorYOffset properties:
http://www.docusign.com/developer-center/explore/features/stick-etabs";784;N/A;Ergin;0;answer;N/A
28/05/2013 18:37:00;;4.6;Re: Require initials a bottom of pages.;http://community.docusign.com/t5/DocuSign-API-Integration-NET-READ-ONLY/Require-initials-a-bottom-of-pages/td-p/18811;Ok I got eveything working except #2. What I ment to say is that the date tab automatically sets the date when a certain signature tab is signed. I was under the impression that if you have for example two signature places in a document and one was signed on one date and one on another you would need to tie two separate date tabs to their respective signature tabs so that the two dates would show the different dates of the two signatures. For this to work there would have to be an association between a date tab and a signature tab. But maybe it doesn't work like this. Its not clear. Are all date tabs in a document automatically populated with the date when the whole envelope is completed/viewed or are they each tied to a particular signature tab?;782;N/A;Perry;0;answer;N/A
03/06/2013 10:30:00;;4.7;Re: Require initials a bottom of pages.;http://community.docusign.com/t5/DocuSign-API-Integration-NET-READ-ONLY/Require-initials-a-bottom-of-pages/td-p/18811;"Are all date tabs in a document automatically populated with the date when the whole envelope is completed/viewed or are they each tied to a particular signature tab?
 
> Neither.  The date tabs are populated when a particular signer has completed signing, not neccessarily when the entire envelope is complete (although that might be the case if only one signer).  Remember that tabs are specific to recipients not the document itself, so if you have two date tabs configured for one single recipient, then when that recipient completes signing those date tabs will have the same current date.
 
The only way you'll get different dates on multiple date tabs is if they are configured for different recipients, and those recipients complete signing on different days...";763;N/A;Ergin;0;answer;N/A
07/06/2012 13:24:00;false;5;Need a good example of first steps for Authenticating with new REST api;http://community.docusign.com/t5/DocuSign-API-Integration-NET-READ-ONLY/Need-a-good-example-of-first-steps-for-Authenticating-with-new/td-p/10599;Can anyone provide a good example of getting started with the new REST api other than what is in the documentation? Thanks,Andrew;525;3;Andrew;0;question;
07/06/2012 13:37:00;;5.1;Re: Need a good example of first steps for Authenticating with new REST api;http://community.docusign.com/t5/DocuSign-API-Integration-NET-READ-ONLY/Need-a-good-example-of-first-steps-for-Authenticating-with-new/td-p/10599;"Every time I try the demo: http://iodocs.docusign.com I get this as the response body even with a newly generated Integrator key.  ""errorCode"":""PARTNER_AUTHENTICATION_FAILED"", ""message"":""The specified Integrator Key was not found or is disabled."" Andrew";524;N/A;Andrew;0;answer;N/A
08/06/2012 01:04:00;;5.2;Re: Need a good example of first steps for Authenticating with new REST api;http://community.docusign.com/t5/DocuSign-API-Integration-NET-READ-ONLY/Need-a-good-example-of-first-steps-for-Authenticating-with-new/td-p/10599;"Can you please send me a private message with your email address and password you use to login to demo.docusign.net.
 
Email address, password, and integratorKey are all that you need to login via the APIs.";521;N/A;vladcretu;0;answer;N/A
03/06/2013 12:52:00;;5.3;Re: Need a good example of first steps for Authenticating with new REST api;http://community.docusign.com/t5/DocuSign-API-Integration-NET-READ-ONLY/Need-a-good-example-of-first-steps-for-Authenticating-with-new/td-p/10599;Hello,I got same issue too. Could you please help me out? Thanks Amy;289;N/A;Amy;0;answer;N/A
30/05/2013 08:40:00;false;6;Maximum Size of Text Custom Fields in SOAP API;http://community.docusign.com/t5/DocuSign-API-Integration-NET-READ-ONLY/Maximum-Size-of-Text-Custom-Fields-in-SOAP-API/td-p/20693;Hi What is the limit on length of string in a text custom field in SOAP API? What happens if this limitation exceeded? Is it possible to adjust this limitation? Thanks,Kirill;475;1;kirillm;0;question;
04/06/2013 11:40:00;;6.1;Re: Maximum Size of Text Custom Fields in SOAP API;http://community.docusign.com/t5/DocuSign-API-Integration-NET-READ-ONLY/Maximum-Size-of-Text-Custom-Fields-in-SOAP-API/td-p/20693;"I believe that you can actually set the max length through the MaxLength parameter, but I'm not sure what the upper limit is to that.  Maybe with testing you can find out.  
 
You can see a description of this param on this page of the SOAP API guide:
http://www.docusign.com/p/APIGuide/Content/Sending%20Group/Tab.htm";454;N/A;Ergin;0;answer;N/A
06/06/2013 09:23:00;true;7;embedded sending or console with soap api - possible?;http://community.docusign.com/t5/DocuSign-API-Integration-NET-READ-ONLY/embedded-sending-or-console-with-soap-api-possible/td-p/20973;are the embedded sending and embedded console features only available through REST and not through the soap API?;492;1;cpsusamoose;0;question;
06/06/2013 11:11:00;solution;7.1;Re: embedded sending or console with soap api - possible?;http://community.docusign.com/t5/DocuSign-API-Integration-NET-READ-ONLY/embedded-sending-or-console-with-soap-api-possible/td-p/20973;"We encourage the use of REST over SOAP, but yes embedding is available through SOAP as well.  Your recipients become what's known as ""captive"" recipients, by setting their captiveInfo property in your SOAP calls.  
 
Please see the SOAP section of the Dev Center, as well as the SOAP documentation.";488;N/A;Ergin;0;answer;N/A
03/06/2013 12:33:00;false;8;Default Folder for Document;http://community.docusign.com/t5/DocuSign-API-Integration-NET-READ-ONLY/Default-Folder-for-Document/td-p/20795;"Is there any way to default where completed / voided / in progress documents go?  As everyone knows all of these documents go into the ""Sent"" folder by default.  They are also shown in the built in Search Folders.  However, in a Shared environment (enterprise environment).  Having all of the documents in the ""Sent"" folder is not scalable. Is there a way to assign folders these documents through the API or the DocuSign interface?";355;2;chris-solution;0;question;
04/06/2013 10:18:00;;8.1;Re: Default Folder for Document;http://community.docusign.com/t5/DocuSign-API-Integration-NET-READ-ONLY/Default-Folder-for-Document/td-p/20795;"I know one ""manual"" way is that you can create new Folders through the web console, then you can drag and drop any completed docs into those folder(s).  Would something like that suite your needs?";348;N/A;Ergin;0;answer;N/A
06/06/2013 11:29:00;;8.2;Re: Default Folder for Document;http://community.docusign.com/t5/DocuSign-API-Integration-NET-READ-ONLY/Default-Folder-for-Document/td-p/20795;That may have suited the needs, but I just found out that apparently shared documents cannot be drag and dropped within the Shared folder. This is an enterprise solution, so an entire team will be accessing the shared folders.  without being able to drag docs to different folders when they have finished processing them, we are kind of at a lost as to how to handle it.;336;N/A;chris-solution;0;answer;N/A
03/06/2013 07:45:00;false;9;Losing API data with Simultaneous signers;http://community.docusign.com/t5/DocuSign-API-Integration-NET-READ-ONLY/Losing-API-data-with-Simultaneous-signers/td-p/20767;"I have a template with two roles with most of the data fields being prepopulated through the API.  This was working fine.  The business requirement has changed and now the roles have been set up for simultaneous signatures in the template (both have a role Order of ""1"". The Order Diagram in the template displays correctly and both roles receive their emails at the same time correctly.  However, none of the fields on the document are populating from the API.  As soon as I flip the roles back tosequential the data field entries appear again. Any assistance is appreciated.";315;2;chris-solution;0;question;
04/06/2013 10:05:00;;9.1;Re: Losing API data with Simultaneous signers;http://community.docusign.com/t5/DocuSign-API-Integration-NET-READ-ONLY/Losing-API-data-with-Simultaneous-signers/td-p/20767;"I finally got around to testing this and so far I'm unable to reproduce.  Can you elaborate a little more on your steps?
 
What I did, I created a template with two template roles and two data fields added for each role.  My first run through, I gave the roles routingOrders of 1 and 2, and I ran a template API request call where I populated all 4 fields and they all showed up just fine for both recipients.
 
Then I went in to my template and gave both template roles a routingOrder of 1, sent again, and my data still persists...";302;N/A;Ergin;0;answer;N/A
06/06/2013 11:33:00;;9.2;Re: Losing API data with Simultaneous signers;http://community.docusign.com/t5/DocuSign-API-Integration-NET-READ-ONLY/Losing-API-data-with-Simultaneous-signers/td-p/20767;Ergin, I demonstrated this with the Prof services director yesterday and he saw this happen.  I believe it's on hisplate now and will post back if there is a solution.;298;N/A;chris-solution;0;answer;N/A
06/06/2013 10:21:00;false;10;Tab Label Error;http://community.docusign.com/t5/DocuSign-API-Integration-NET-READ-ONLY/Tab-Label-Error/td-p/20975;Hi, With some documents I get the following errorValidation error: The element 'DataValue' in namespace 'http://www.docusign.net/API/3.0' has incomplete content. List of possible elements expected: 'Value, TabLabel' in namespace 'http://www.docusign.net/API/3.0'. My data value names are correct and show up in my api so they are populated by the user at this end.Is there a property that I am not setting correctly ThanksPaul;346;1;pdelong;0;question;
10/06/2013 14:09:00;;10.1;Re: Tab Label Error;http://community.docusign.com/t5/DocuSign-API-Integration-NET-READ-ONLY/Tab-Label-Error/td-p/20975;Pretty hard to debug without actual info here- what's your request body look like?  I can't tell if you're missing anything without seeing it...;326;N/A;Ergin;0;answer;N/A
04/06/2013 02:58:00;false;11;Downloading Envelope Document with its original name;http://community.docusign.com/t5/DocuSign-API-Integration-NET-READ-ONLY/Downloading-Envelope-Document-with-its-original-name/td-p/20827;Hi, I' m using GetEnvelopeDocList  API to download signed Documents, this API is not downloading the signed Document with its original name. It is adding names as document_1.pdf , document_2.pdf... How can I download the document with its original name?  And also documents are being downloaded to a system folder(System32/inetsrv) ,  I did' t find anything in the code to change the target downloading folder path to change it to another directory. Please help me to solve these twoThank you, M.K;572;6;MK;0;question;
04/06/2013 10:48:00;;11.1;Re: Downloading Envelope Document with its original name;http://community.docusign.com/t5/DocuSign-API-Integration-NET-READ-ONLY/Downloading-Envelope-Document-with-its-original-name/td-p/20827;"Hi MK,
 
The C# API walkthroughs are just examples to demonstrate functionality and they've been made shorter to make them easier to understand.  In the second step of the Get Documents walkthrough, you'll see that each documents' URI is parsed and used to download the document.  If you look at the full response, there will also be the document name for each document.  You need to parse that JSON (or XML) to get the doc name.
 
For your second question, this is up to you where you want the documents to go.  The C# example simply creates filenames called document_1.pdf, document_2.pdf, etc.  Since no full path is provided, this has the affect of downloading them to the current working directory.  If you want to specify a directory you need to specify the full path of where you want them to go, something like C:\temp\<document_name>
 
Thanks,
-Ergin";561;N/A;Ergin;0;answer;N/A
05/06/2013 04:32:00;;11.2;Re: Downloading Envelope Document with its original name;http://community.docusign.com/t5/DocuSign-API-Integration-NET-READ-ONLY/Downloading-Envelope-Document-with-its-original-name/td-p/20827;Thanks Ergin, In the code where can I specify the path? I' m not able to find out the place to give the path in the API code. Can you please check the API and tell me where to add the Path.;550;N/A;MK;0;answer;N/A
05/06/2013 09:54:00;;11.3;Re: Downloading Envelope Document with its original name;http://community.docusign.com/t5/DocuSign-API-Integration-NET-READ-ONLY/Downloading-Envelope-Document-with-its-original-name/td-p/20827;"You can change the path by specifying the full file name and path of the file.  Looking at this line of the walkthrough 
 
using (FileStream outfile = new FileStream(""document_"" + fileId++ + "".pdf"", FileMode.Create)) {
since it is simply setting the filename and no absolute path, it will put it in the current directory.  Try specifying the full file path and name, something like this:
 
using (FileStream outfile = new FileStream(""C:\\test\\document_"" + fileId++ + "".pdf"", FileMode.Create)) {
And that should create the file C:\test\document_1.pdf, etc.  You need the double \\ characters to escape the single \ char";546;N/A;Ergin;0;answer;N/A
07/06/2013 05:02:00;;11.4;Re: Downloading Envelope Document with its original name;http://community.docusign.com/t5/DocuSign-API-Integration-NET-READ-ONLY/Downloading-Envelope-Document-with-its-original-name/td-p/20827;Thank you Ergin, it worked.  I have one more question. After Signing, the Document will get an Envelope Id. Is it possible to get that Envelope Id in  the mail what we get after completing the sign?  Now I' m copying the Envelope Id from the signed Document, If we able to add this Id to the mail that will reduce some process.  I mean user can get the id from mail itself without opening the Document. Thank you, M.K;523;N/A;MK;0;answer;N/A
07/06/2013 17:07:00;;11.5;Re: Downloading Envelope Document with its original name;http://community.docusign.com/t5/DocuSign-API-Integration-NET-READ-ONLY/Downloading-Envelope-Document-with-its-original-name/td-p/20827;"Hi M.K.
 
Sorry but I don't believe there's an option to include the envelopeId in the actual email.  In a way that's private data that shouldn't go there anyways.
 
As you're aware the envelopeId is in the signed documents, but it's also in the envelope Certificate PDF, which you can also include in the completed email.  You could write a relatively short amount of code to parse that PDF file for the envelopeId and grab it that way instead of manually...
 
--Ergin";517;N/A;Ergin;0;answer;N/A
11/06/2013 05:21:00;;11.6;Re: Downloading Envelope Document with its original name;http://community.docusign.com/t5/DocuSign-API-Integration-NET-READ-ONLY/Downloading-Envelope-Document-with-its-original-name/td-p/20827;Thank you so  much for your help Ergin,  Happy anniversary!  M.K;508;N/A;MK;0;answer;N/A
11/06/2013 12:43:00;false;12;Moved app to demo server;http://community.docusign.com/t5/DocuSign-API-Integration-NET-READ-ONLY/Moved-app-to-demo-server/td-p/21121;Hi, I have move the application to a demo server but I am unable to log in using the same credentials that I used in the development environment.Any suggestions? ThanksPaul;335;1;pdelong;0;question;
11/06/2013 22:43:00;;12.1;Re: Moved app to demo server;http://community.docusign.com/t5/DocuSign-API-Integration-NET-READ-ONLY/Moved-app-to-demo-server/td-p/21121;"If you are still hitting the same endpoints and hitting our demo server (demo.docusign.net) then you switching environments on your end does not really mean much to us.  Nothing has changed on our end, so not sure how we can debug your side.  
 
I'm not even sure what it means when you say you've moved from a development environment to a demo environment.  What does that mean?  Are there firewalls or other security software in this new environment that could be effecting your requests?";330;N/A;Ergin;0;answer;N/A
03/06/2013 13:15:00;false;13;Error:The specified Integrator Key was not found or is disabled.;http://community.docusign.com/t5/DocuSign-API-Integration-NET-READ-ONLY/Error-The-specified-Integrator-Key-was-not-found-or-is-disabled/td-p/20801;"I tried on the demo: http://iodocs.docusign.com with my demo Login and Integrator Key. I got :""requestOptions"": ""{\n  \""uri\"": \""https://demo.docusign.net/restapi/v2/login_information\"",....... \""PARTNER_AUTHENTICATION_FAILED\"",\n  \""message\"":\""The specified Integrator Key was not found or is disabled. An Integrator key was not specified.\""\n}""  Thanks Amy";1343;23;Amy;0;question;
03/06/2013 15:32:00;;13.1;Re: Error:The specified Integrator Key was not found or is disabled.;http://community.docusign.com/t5/DocuSign-API-Integration-NET-READ-ONLY/Error-The-specified-Integrator-Key-was-not-found-or-is-disabled/td-p/20801;"Hi Amy,
 
I know there's no problem with the ioDocs site as I just used it myself, so I'm thinking you're probably passing in the wrong credentials.  First off, you're filling in your email, password, and integrator key at the top of the page, correct?
 
If so, can you verify that you are entering the key correctly and that you're not missing any characters?  It's a long ID string so sometimes we see people not copying the whole thing by mistake, or getting extra characters in there.  
 
And you're positive that you are entering your password correctly, right?";1341;N/A;Ergin;0;answer;N/A
04/06/2013 07:49:00;;13.2;Re: Error:The specified Integrator Key was not found or is disabled.;http://community.docusign.com/t5/DocuSign-API-Integration-NET-READ-ONLY/Error-The-specified-Integrator-Key-was-not-found-or-is-disabled/td-p/20801;Thanks for responding me quickly.  Yes, I'm pretty sure I did try few times. All same error:The user name and password are the same as the login to url: https://demo.docusign.net/Member/MemberLogin.aspx  . I could login this demo site and got the integrator Key. I didn't type the key, I copied and pasted instead of. Did I miss something else? Appreciate your help. Amy;1327;N/A;Amy;0;answer;N/A
04/06/2013 09:44:00;;13.3;Re: Error:The specified Integrator Key was not found or is disabled.;http://community.docusign.com/t5/DocuSign-API-Integration-NET-READ-ONLY/Error-The-specified-Integrator-Key-was-not-found-or-is-disabled/td-p/20801;"Yes the email and password you use to login to demo.docusign.net will be the same credentials you use on the ioDocs site.  If those are correct then there must be something wrong with your integrator key.
 
What happens if you generate a new key and try using that one?  You should be able to generate another by clicking the Generate IK button on the Preferences -> API page.  Please let me know if that solves the problem...";1324;N/A;Ergin;0;answer;N/A
04/06/2013 10:57:00;;13.4;Re: Error:The specified Integrator Key was not found or is disabled.;http://community.docusign.com/t5/DocuSign-API-Integration-NET-READ-ONLY/Error-The-specified-Integrator-Key-was-not-found-or-is-disabled/td-p/20801;Thanks Ergin.I did generate another, it didn't work. Same error. I also generated the third one, same error. Amy;1322;N/A;Amy;0;answer;N/A
04/06/2013 11:02:00;;13.5;Re: Error:The specified Integrator Key was not found or is disabled.;http://community.docusign.com/t5/DocuSign-API-Integration-NET-READ-ONLY/Error-The-specified-Integrator-Key-was-not-found-or-is-disabled/td-p/20801;"There must be something fundamental that you're doing wrong or have off.  The site's working for me just fine, and I just had someone else test out and it works for them as well.  
 
Can you attach a screenshot of the site you're trying to use.  If you want go ahead and redact your info, but it should look something like this:";1321;N/A;Ergin;0;answer;N/A
04/06/2013 11:03:00;;13.6;Re: Error:The specified Integrator Key was not found or is disabled.;http://community.docusign.com/t5/DocuSign-API-Integration-NET-READ-ONLY/Error-The-specified-Integrator-Key-was-not-found-or-is-disabled/td-p/20801;Also, do you have multiple accounts or just one?;1319;N/A;Ergin;0;answer;N/A
04/06/2013 11:08:00;;13.7;Re: Error:The specified Integrator Key was not found or is disabled.;http://community.docusign.com/t5/DocuSign-API-Integration-NET-READ-ONLY/Error-The-specified-Integrator-Key-was-not-found-or-is-disabled/td-p/20801;I have one account.;1318;N/A;Amy;0;answer;N/A
04/06/2013 11:20:00;;13.8;Re: Error:The specified Integrator Key was not found or is disabled.;http://community.docusign.com/t5/DocuSign-API-Integration-NET-READ-ONLY/Error-The-specified-Integrator-Key-was-not-found-or-is-disabled/td-p/20801;"This is so weird, I have no idea why it's not working for you especially with you triple checking that you are entering the correct info.  
 
I'm kind of at a loss, if you want maybe the best thing is if you private mail me your login info and I try for myself and see what's up.  If you have a password that you use for other sites and don't want to share that privately, then you could change your password through the console then send me that, your email, and your IK.  Let me know if you want to try that...
 
To PM me, just click on my username and select send mail...";1308;N/A;Ergin;0;answer;N/A
04/06/2013 11:32:00;;13.9;Re: Error:The specified Integrator Key was not found or is disabled.;http://community.docusign.com/t5/DocuSign-API-Integration-NET-READ-ONLY/Error-The-specified-Integrator-Key-was-not-found-or-is-disabled/td-p/20801;Also, what happens if you try a browser other than Firefox?  Can you test with Google Chrom or IE?;1304;N/A;Ergin;0;answer;N/A
04/06/2013 13:11:00;;13.10;Re: Error:The specified Integrator Key was not found or is disabled.;http://community.docusign.com/t5/DocuSign-API-Integration-NET-READ-ONLY/Error-The-specified-Integrator-Key-was-not-found-or-is-disabled/td-p/20801;Yes, we do have firewall. I also tried using IE, same error.;1319;N/A;Amy;0;answer;N/A
04/06/2013 13:43:00;;13.11;Re: Error:The specified Integrator Key was not found or is disabled.;http://community.docusign.com/t5/DocuSign-API-Integration-NET-READ-ONLY/Error-The-specified-Integrator-Key-was-not-found-or-is-disabled/td-p/20801;"Not sure if I can do anything more here.  It seems that your company's firewall is preventing your test requests from leaving.  I can just about guarantee that if you try your request from home or any other computer outside your company's network that it will work.
 
Is there someone in your company's IT department you can talk to about this?  The requests through our ioDocs tool uses https, port 443, are they maybe blocking that port on your computer or maybe requiring certificates for anything going through port 443?  They should be able to diagnose the problem and help debug...";1315;N/A;Ergin;0;answer;N/A
04/06/2013 14:13:00;;13.12;Re: Error:The specified Integrator Key was not found or is disabled.;http://community.docusign.com/t5/DocuSign-API-Integration-NET-READ-ONLY/Error-The-specified-Integrator-Key-was-not-found-or-is-disabled/td-p/20801;I'm just wondering, I could login the site https://demo.docusign.net/ using same  credentials from my office. I'll talk to our IT security people. Thanks Amy;1312;N/A;Amy;0;answer;N/A
10/06/2013 11:45:00;;13.13;Re: Error:The specified Integrator Key was not found or is disabled.;http://community.docusign.com/t5/DocuSign-API-Integration-NET-READ-ONLY/Error-The-specified-Integrator-Key-was-not-found-or-is-disabled/td-p/20801;"Ergin, Seem like this problem had been solved. I'm able to get into the Tool for sending / testing via the API. Great!  Thanks! However, I'm facing another problem when I tried to use the C# code (example code from your site), I got exception.    Here is the code: The username ,password ,integratorKey are same as ioDocs.  Please help me out. Thanks.  The line ( HttpWebResponse webResponse = (HttpWebResponse)request.GetResponse();)  through me the exception.   public static void SignName(string username, string password)         {             string url = ""https://demo.docusign.net/restapi/v2/login_information"";             string baseURL = ""https://demo.docusign.net/restapi/v2/accounts/28XXXX""; // we will retrieve this             string accountId = ""28XXXX ""; // will retrieve                 string authenticateStr =                 ""<DocuSignCredentials>"" +                 ""<Username>"" + username + ""</Username>"" +                 ""<Password>"" + password + ""</Password>"" +                 ""<IntegratorKey>"" + integratorKey + ""</IntegratorKey>"" +                 ""</DocuSignCredentials>"";             //             // STEP 1 - Login             //             try             {                 HttpWebRequest request = (HttpWebRequest)WebRequest.Create(url);                 request.Headers.Add(""X-DocuSign-Authentication"", authenticateStr);                 request.Accept = ""application/xml"";                 request.Method = ""GET"";         HttpWebResponse webResponse = (HttpWebResponse)request.GetResponse();                 StreamReader sr = new StreamReader(webResponse.GetResponseStream());                 string responseText = sr.ReadToEnd();                 using (XmlReader reader = XmlReader.Create(new StringReader(responseText)))                 {                     while (reader.Read())                     { // Parse the xml response body                         if ((reader.NodeType == XmlNodeType.Element) && (reader.Name == ""accountId""))                             accountId = reader.ReadString();                         if ((reader.NodeType == XmlNodeType.Element) && (reader.Name == ""baseUrl""))                             baseURL = reader.ReadString();                     }                 }";1297;N/A;Amy;0;answer;N/A
10/06/2013 21:13:00;;13.14;Re: Error:The specified Integrator Key was not found or is disabled.;http://community.docusign.com/t5/DocuSign-API-Integration-NET-READ-ONLY/Error-The-specified-Integrator-Key-was-not-found-or-is-disabled/td-p/20801;So what is the actual exception text?  The C# examples are setup to print any exceptions through the try{} catch() block. There should be a more detailed message saying what the error is...;1292;N/A;Ergin;0;answer;N/A
